,av_zone,down_rate,in_gb,instance_type,jobs_per,num_datasets,out_gb,out_gb_dl,price_hr,proc_time,product,s3_dl_time,s3_req_cost,s3_storage_cost,s3_total_cost,s3_upl_time,s3_xfer_cost,static_ebs_storage_cost,static_instance_cost,static_run_time,static_total_cost,static_total_time,static_wait_time,up_rate,xfer_up_time
98,sa-east-1b,20,0.0071,c3.8xlarge,8,200,0.379,0.379,2.6,24624.0,Linux/UNIX,30320.0,0.0056,0.035680686758,18.9912806868,6064.0,18.95,2.54571369863,728.81,49248.0,750.346994385,81411.9111111,0,18,631.111111111
99,sa-east-1b,20,0.0071,c3.8xlarge,8,500,0.379,0.379,2.6,24624.0,Linux/UNIX,75800.0,0.014,0.223004292237,47.6120042922,15160.0,47.375,5.05902849315,1457.512,98496.0,1510.18303279,176480.177778,0,18,1577.77777778
100,sa-east-1b,20,0.0071,c3.8xlarge,8,1000,0.379,0.379,2.6,24624.0,Linux/UNIX,151600.0,0.028,0.89201716895,95.6700171689,30320.0,94.75,8.76784931507,2498.7,172368.0,2603.13786648,328336.355556,0,18,3155.55555556
101,sa-east-1b,20,0.0071,c3.8xlarge,8,2000,0.379,0.379,2.6,24624.0,Linux/UNIX,303200.0,0.056,3.5680686758,193.124068676,60640.0,189.5,16.4090454795,4632.968,320112.0,4842.50111416,632048.711111,0,18,6311.11111111
102,sa-east-1b,20,0.0071,c3.8xlarge,8,5000,0.379,0.379,2.6,24624.0,Linux/UNIX,758000.0,0.14,22.3004292237,496.190429224,151600.0,473.75,41.5541347945,11400.096,787968.0,11937.840564,1562958.57778,0,18,15777.7777778
103,sa-east-1b,20,0.0071,c3.8xlarge,8,10000,0.379,0.379,2.6,24624.0,Linux/UNIX,1516000.0,0.28,89.201716895,1036.98171689,303200.0,947.5,85.8600213699,22435.814,1551312.0,23558.6557383,3101293.15556,0,18,31555.5555556
104,sa-east-1c,20,0.0071,c3.8xlarge,8,50,0.379,0.379,2.6,24624.0,Linux/UNIX,7580.0,0.0014,0.00223004292237,4.74113004292,1516.0,4.7375,0.490000109589,127.832,24624.0,133.063130153,33877.7777778,0,18,157.777777778
105,sa-east-1c,20,0.0071,c3.8xlarge,8,100,0.379,0.379,2.6,24624.0,Linux/UNIX,15160.0,0.0028,0.0089201716895,9.48672017169,3032.0,9.475,0.856563726027,237.032,24624.0,247.375283898,43131.5555556,0,18,315.555555556
106,sa-east-1c,20,0.0071,c3.8xlarge,8,200,0.379,0.379,2.6,24624.0,Linux/UNIX,30320.0,0.0056,0.035680686758,18.9912806868,6064.0,18.95,2.54571369863,728.81,49248.0,750.346994385,81411.9111111,0,18,631.111111111
107,sa-east-1c,20,0.0071,c3.8xlarge,8,500,0.379,0.379,2.6,24624.0,Linux/UNIX,75800.0,0.014,0.223004292237,47.6120042922,15160.0,47.375,5.05902849315,1457.512,98496.0,1510.18303279,176480.177778,0,18,1577.77777778
108,sa-east-1c,20,0.0071,c3.8xlarge,8,1000,0.379,0.379,2.6,24624.0,Linux/UNIX,151600.0,0.028,0.89201716895,95.6700171689,30320.0,94.75,8.76784931507,2498.7,172368.0,2603.13786648,328336.355556,0,18,3155.55555556
109,sa-east-1c,20,0.0071,c3.8xlarge,8,2000,0.379,0.379,2.6,24624.0,Linux/UNIX,303200.0,0.056,3.5680686758,193.124068676,60640.0,189.5,16.4090454795,4632.968,320112.0,4842.50111416,632048.711111,0,18,6311.11111111
110,sa-east-1c,20,0.0071,c3.8xlarge,8,5000,0.379,0.379,2.6,24624.0,Linux/UNIX,758000.0,0.14,22.3004292237,496.190429224,151600.0,473.75,41.5541347945,11400.096,787968.0,11937.840564,1562958.57778,0,18,15777.7777778
111,sa-east-1c,20,0.0071,c3.8xlarge,8,10000,0.379,0.379,2.6,24624.0,Linux/UNIX,1516000.0,0.28,89.201716895,1036.98171689,303200.0,947.5,85.8600213699,22435.814,1551312.0,23558.6557383,3101293.15556,0,18,31555.5555556
112,us-east-1a,20,0.0071,c3.8xlarge,8,50,0.379,0.379,1.68,24624.0,Linux/UNIX,7580.0,0.001,0.00163973744292,1.70813973744,1516.0,1.7055,0.257894794521,82.528,24624.0,84.494034532,33877.7777778,0,18,157.777777778
113,us-east-1a,20,0.0071,c3.8xlarge,8,100,0.379,0.379,1.68,24624.0,Linux/UNIX,15160.0,0.002,0.00655894977169,3.41955894977,3032.0,3.411,0.450823013699,153.088,24624.0,156.958381963,43131.5555556,0,18,315.555555556
114,us-east-1a,20,0.0071,c3.8xlarge,8,200,0.379,0.379,1.68,24624.0,Linux/UNIX,30320.0,0.004,0.0262357990868,6.85223579909,6064.0,6.822,1.33984931507,470.79,49248.0,478.982085114,81411.9111111,0,18,631.111111111
115,us-east-1a,20,0.0071,c3.8xlarge,8,500,0.379,0.379,1.68,24624.0,Linux/UNIX,75800.0,0.01,0.163973744292,17.2289737443,15160.0,17.055,2.66264657534,941.528,98496.0,961.41962032,176480.177778,0,18,1577.77777778
116,us-east-1a,20,0.0071,c3.8xlarge,8,1000,0.379,0.379,1.68,24624.0,Linux/UNIX,151600.0,0.02,0.655894977169,34.7858949772,30320.0,34.11,4.61465753425,1614.1,172368.0,1653.50055251,328336.355556,0,18,3155.55555556
117,us-east-1a,20,0.0071,c3.8xlarge,8,2000,0.379,0.379,1.68,24624.0,Linux/UNIX,303200.0,0.04,2.62357990868,70.8835799087,60640.0,68.22,8.63633972603,2992.792,320112.0,3072.31191963,632048.711111,0,18,6311.11111111
118,us-east-1a,20,0.0071,c3.8xlarge,8,5000,0.379,0.379,1.68,24624.0,Linux/UNIX,758000.0,0.1,16.3973744292,187.047374429,151600.0,170.55,21.8705972603,7364.224,787968.0,7573.14197169,1562958.57778,0,18,15777.7777778
119,us-east-1a,20,0.0071,c3.8xlarge,8,10000,0.379,0.379,1.68,24624.0,Linux/UNIX,1516000.0,0.2,65.5894977169,406.889497717,303200.0,341.1,45.1894849315,14493.066,1551312.0,14945.1449826,3101293.15556,0,18,31555.5555556
120,us-east-1b,20,0.0071,c3.8xlarge,8,50,0.379,0.379,1.68,24624.0,Linux/UNIX,7580.0,0.001,0.00163973744292,1.70813973744,1516.0,1.7055,0.257894794521,82.528,24624.0,84.494034532,33877.7777778,0,18,157.777777778
121,us-east-1b,20,0.0071,c3.8xlarge,8,100,0.379,0.379,1.68,24624.0,Linux/UNIX,15160.0,0.002,0.00655894977169,3.41955894977,3032.0,3.411,0.450823013699,153.088,24624.0,156.958381963,43131.5555556,0,18,315.555555556
122,us-east-1b,20,0.0071,c3.8xlarge,8,200,0.379,0.379,1.68,24624.0,Linux/UNIX,30320.0,0.004,0.0262357990868,6.85223579909,6064.0,6.822,1.33984931507,470.79,49248.0,478.982085114,81411.9111111,0,18,631.111111111
123,us-east-1b,20,0.0071,c3.8xlarge,8,500,0.379,0.379,1.68,24624.0,Linux/UNIX,75800.0,0.01,0.163973744292,17.2289737443,15160.0,17.055,2.66264657534,941.528,98496.0,961.41962032,176480.177778,0,18,1577.77777778
124,us-east-1b,20,0.0071,c3.8xlarge,8,1000,0.379,0.379,1.68,24624.0,Linux/UNIX,151600.0,0.02,0.655894977169,34.7858949772,30320.0,34.11,4.61465753425,1614.1,172368.0,1653.50055251,328336.355556,0,18,3155.55555556
125,us-east-1b,20,0.0071,c3.8xlarge,8,2000,0.379,0.379,1.68,24624.0,Linux/UNIX,303200.0,0.04,2.62357990868,70.8835799087,60640.0,68.22,8.63633972603,2992.792,320112.0,3072.31191963,632048.711111,0,18,6311.11111111
126,us-east-1b,20,0.0071,c3.8xlarge,8,5000,0.379,0.379,1.68,24624.0,Linux/UNIX,758000.0,0.1,16.3973744292,187.047374429,151600.0,170.55,21.8705972603,7364.224,787968.0,7573.14197169,1562958.57778,0,18,15777.7777778
127,us-east-1b,20,0.0071,c3.8xlarge,8,10000,0.379,0.379,1.68,24624.0,Linux/UNIX,1516000.0,0.2,65.5894977169,406.889497717,303200.0,341.1,45.1894849315,14493.066,1551312.0,14945.1449826,3101293.15556,0,18,31555.5555556
128,us-east-1c,20,0.0071,c3.8xlarge,8,50,0.379,0.379,1.68,24624.0,Linux/UNIX,7580.0,0.001,0.00163973744292,1.70813973744,1516.0,1.7055,0.257894794521,82.528,24624.0,84.494034532,33877.7777778,0,18,157.777777778
129,us-east-1c,20,0.0071,c3.8xlarge,8,100,0.379,0.379,1.68,24624.0,Linux/UNIX,15160.0,0.002,0.00655894977169,3.41955894977,3032.0,3.411,0.450823013699,153.088,24624.0,156.958381963,43131.5555556,0,18,315.555555556
130,us-east-1c,20,0.0071,c3.8xlarge,8,200,0.379,0.379,1.68,24624.0,Linux/UNIX,30320.0,0.004,0.0262357990868,6.85223579909,6064.0,6.822,1.33984931507,470.79,49248.0,478.982085114,81411.9111111,0,18,631.111111111
131,us-east-1c,20,0.0071,c3.8xlarge,8,500,0.379,0.379,1.68,24624.0,Linux/UNIX,75800.0,0.01,0.163973744292,17.2289737443,15160.0,17.055,2.66264657534,941.528,98496.0,961.41962032,176480.177778,0,18,1577.77777778
132,us-east-1c,20,0.0071,c3.8xlarge,8,1000,0.379,0.379,1.68,24624.0,Linux/UNIX,151600.0,0.02,0.655894977169,34.7858949772,30320.0,34.11,4.61465753425,1614.1,172368.0,1653.50055251,328336.355556,0,18,3155.55555556
133,us-east-1c,20,0.0071,c3.8xlarge,8,2000,0.379,0.379,1.68,24624.0,Linux/UNIX,303200.0,0.04,2.62357990868,70.8835799087,60640.0,68.22,8.63633972603,2992.792,320112.0,3072.31191963,632048.711111,0,18,6311.11111111
134,us-east-1c,20,0.0071,c3.8xlarge,8,5000,0.379,0.379,1.68,24624.0,Linux/UNIX,758000.0,0.1,16.3973744292,187.047374429,151600.0,170.55,21.8705972603,7364.224,787968.0,7573.14197169,1562958.57778,0,18,15777.7777778
135,us-east-1c,20,0.0071,c3.8xlarge,8,10000,0.379,0.379,1.68,24624.0,Linux/UNIX,1516000.0,0.2,65.5894977169,406.889497717,303200.0,341.1,45.1894849315,14493.066,1551312.0,14945.1449826,3101293.15556,0,18,31555.5555556
136,us-east-1e,20,0.0071,c3.8xlarge,8,50,0.379,0.379,1.68,24624.0,Linux/UNIX,7580.0,0.001,0.00163973744292,1.70813973744,1516.0,1.7055,0.257894794521,82.528,24624.0,84.494034532,33877.7777778,0,18,157.777777778
137,us-east-1e,20,0.0071,c3.8xlarge,8,100,0.379,0.379,1.68,24624.0,Linux/UNIX,15160.0,0.002,0.00655894977169,3.41955894977,3032.0,3.411,0.450823013699,153.088,24624.0,156.958381963,43131.5555556,0,18,315.555555556
138,us-east-1e,20,0.0071,c3.8xlarge,8,200,0.379,0.379,1.68,24624.0,Linux/UNIX,30320.0,0.004,0.0262357990868,6.85223579909,6064.0,6.822,1.33984931507,470.79,49248.0,478.982085114,81411.9111111,0,18,631.111111111
139,us-east-1e,20,0.0071,c3.8xlarge,8,500,0.379,0.379,1.68,24624.0,Linux/UNIX,75800.0,0.01,0.163973744292,17.2289737443,15160.0,17.055,2.66264657534,941.528,98496.0,961.41962032,176480.177778,0,18,1577.77777778
140,us-east-1e,20,0.0071,c3.8xlarge,8,1000,0.379,0.379,1.68,24624.0,Linux/UNIX,151600.0,0.02,0.655894977169,34.7858949772,30320.0,34.11,4.61465753425,1614.1,172368.0,1653.50055251,328336.355556,0,18,3155.55555556
141,us-east-1e,20,0.0071,c3.8xlarge,8,2000,0.379,0.379,1.68,24624.0,Linux/UNIX,303200.0,0.04,2.62357990868,70.8835799087,60640.0,68.22,8.63633972603,2992.792,320112.0,3072.31191963,632048.711111,0,18,6311.11111111
142,us-east-1e,20,0.0071,c3.8xlarge,8,5000,0.379,0.379,1.68,24624.0,Linux/UNIX,758000.0,0.1,16.3973744292,187.047374429,151600.0,170.55,21.8705972603,7364.224,787968.0,7573.14197169,1562958.57778,0,18,15777.7777778
143,us-east-1e,20,0.0071,c3.8xlarge,8,10000,0.379,0.379,1.68,24624.0,Linux/UNIX,1516000.0,0.2,65.5894977169,406.889497717,303200.0,341.1,45.1894849315,14493.066,1551312.0,14945.1449826,3101293.15556,0,18,31555.5555556
144,us-west-1a,20,0.0071,c3.8xlarge,8,50,0.379,0.379,1.912,24624.0,Linux/UNIX,7580.0,0.0011,0.00180371118721,1.70840371119,1516.0,1.7055,0.309473753425,93.96,24624.0,95.9778774646,33877.7777778,0,18,157.777777778
145,us-west-1a,20,0.0071,c3.8xlarge,8,100,0.379,0.379,1.912,24624.0,Linux/UNIX,15160.0,0.0022,0.00721484474886,3.42041484475,3032.0,3.411,0.540987616438,174.264,24624.0,178.225402461,43131.5555556,0,18,315.555555556
146,us-west-1a,20,0.0071,c3.8xlarge,8,200,0.379,0.379,1.912,24624.0,Linux/UNIX,30320.0,0.0044,0.0288593789954,6.855259379,6064.0,6.822,1.60781917808,535.87,49248.0,544.333078557,81411.9111111,0,18,631.111111111
147,us-west-1a,20,0.0071,c3.8xlarge,8,500,0.379,0.379,1.912,24624.0,Linux/UNIX,75800.0,0.011,0.180371118721,17.2463711187,15160.0,17.055,3.19517589041,1071.672,98496.0,1092.11354701,176480.177778,0,18,1577.77777778
148,us-west-1a,20,0.0071,c3.8xlarge,8,1000,0.379,0.379,1.912,24624.0,Linux/UNIX,151600.0,0.022,0.721484474886,34.8534844749,30320.0,34.11,5.5375890411,1837.22,172368.0,1877.61107352,328336.355556,0,18,3155.55555556
149,us-west-1a,20,0.0071,c3.8xlarge,8,2000,0.379,0.379,1.912,24624.0,Linux/UNIX,303200.0,0.044,2.88593789954,71.1499378995,60640.0,68.22,10.3636076712,3406.488,320112.0,3488.00154557,632048.711111,0,18,6311.11111111
150,us-west-1a,20,0.0071,c3.8xlarge,8,5000,0.379,0.379,1.912,24624.0,Linux/UNIX,758000.0,0.11,18.0371118721,188.697111872,151600.0,170.55,26.2447167123,8382.176,787968.0,8597.11782858,1562958.57778,0,18,15777.7777778
151,us-west-1a,20,0.0071,c3.8xlarge,8,10000,0.379,0.379,1.912,24624.0,Linux/UNIX,1516000.0,0.22,72.1484474886,413.468447489,303200.0,341.1,54.2273819178,16496.434,1551312.0,16964.1298294,3101293.15556,0,18,31555.5555556
152,us-west-1b,20,0.0071,c3.8xlarge,8,50,0.379,0.379,1.912,24624.0,Linux/UNIX,7580.0,0.0011,0.00180371118721,1.70840371119,1516.0,1.7055,0.309473753425,93.96,24624.0,95.9778774646,33877.7777778,0,18,157.777777778
153,us-west-1b,20,0.0071,c3.8xlarge,8,100,0.379,0.379,1.912,24624.0,Linux/UNIX,15160.0,0.0022,0.00721484474886,3.42041484475,3032.0,3.411,0.540987616438,174.264,24624.0,178.225402461,43131.5555556,0,18,315.555555556
154,us-west-1b,20,0.0071,c3.8xlarge,8,200,0.379,0.379,1.912,24624.0,Linux/UNIX,30320.0,0.0044,0.0288593789954,6.855259379,6064.0,6.822,1.60781917808,535.87,49248.0,544.333078557,81411.9111111,0,18,631.111111111
155,us-west-1b,20,0.0071,c3.8xlarge,8,500,0.379,0.379,1.912,24624.0,Linux/UNIX,75800.0,0.011,0.180371118721,17.2463711187,15160.0,17.055,3.19517589041,1071.672,98496.0,1092.11354701,176480.177778,0,18,1577.77777778
156,us-west-1b,20,0.0071,c3.8xlarge,8,1000,0.379,0.379,1.912,24624.0,Linux/UNIX,151600.0,0.022,0.721484474886,34.8534844749,30320.0,34.11,5.5375890411,1837.22,172368.0,1877.61107352,328336.355556,0,18,3155.55555556
157,us-west-1b,20,0.0071,c3.8xlarge,8,2000,0.379,0.379,1.912,24624.0,Linux/UNIX,303200.0,0.044,2.88593789954,71.1499378995,60640.0,68.22,10.3636076712,3406.488,320112.0,3488.00154557,632048.711111,0,18,6311.11111111
158,us-west-1b,20,0.0071,c3.8xlarge,8,5000,0.379,0.379,1.912,24624.0,Linux/UNIX,758000.0,0.11,18.0371118721,188.697111872,151600.0,170.55,26.2447167123,8382.176,787968.0,8597.11782858,1562958.57778,0,18,15777.7777778
159,us-west-1b,20,0.0071,c3.8xlarge,8,10000,0.379,0.379,1.912,24624.0,Linux/UNIX,1516000.0,0.22,72.1484474886,413.468447489,303200.0,341.1,54.2273819178,16496.434,1551312.0,16964.1298294,3101293.15556,0,18,31555.5555556
160,us-west-2a,20,0.0071,c3.8xlarge,8,50,0.379,0.379,1.68,24624.0,Linux/UNIX,7580.0,0.001,0.00163973744292,1.70813973744,1516.0,1.7055,0.257894794521,82.528,24624.0,84.494034532,33877.7777778,0,18,157.777777778
161,us-west-2a,20,0.0071,c3.8xlarge,8,100,0.379,0.379,1.68,24624.0,Linux/UNIX,15160.0,0.002,0.00655894977169,3.41955894977,3032.0,3.411,0.450823013699,153.088,24624.0,156.958381963,43131.5555556,0,18,315.555555556
162,us-west-2a,20,0.0071,c3.8xlarge,8,200,0.379,0.379,1.68,24624.0,Linux/UNIX,30320.0,0.004,0.0262357990868,6.85223579909,6064.0,6.822,1.33984931507,470.79,49248.0,478.982085114,81411.9111111,0,18,631.111111111
163,us-west-2a,20,0.0071,c3.8xlarge,8,500,0.379,0.379,1.68,24624.0,Linux/UNIX,75800.0,0.01,0.163973744292,17.2289737443,15160.0,17.055,2.66264657534,941.528,98496.0,961.41962032,176480.177778,0,18,1577.77777778
164,us-west-2a,20,0.0071,c3.8xlarge,8,1000,0.379,0.379,1.68,24624.0,Linux/UNIX,151600.0,0.02,0.655894977169,34.7858949772,30320.0,34.11,4.61465753425,1614.1,172368.0,1653.50055251,328336.355556,0,18,3155.55555556
165,us-west-2a,20,0.0071,c3.8xlarge,8,2000,0.379,0.379,1.68,24624.0,Linux/UNIX,303200.0,0.04,2.62357990868,70.8835799087,60640.0,68.22,8.63633972603,2992.792,320112.0,3072.31191963,632048.711111,0,18,6311.11111111
166,us-west-2a,20,0.0071,c3.8xlarge,8,5000,0.379,0.379,1.68,24624.0,Linux/UNIX,758000.0,0.1,16.3973744292,187.047374429,151600.0,170.55,21.8705972603,7364.224,787968.0,7573.14197169,1562958.57778,0,18,15777.7777778
167,us-west-2a,20,0.0071,c3.8xlarge,8,10000,0.379,0.379,1.68,24624.0,Linux/UNIX,1516000.0,0.2,65.5894977169,406.889497717,303200.0,341.1,45.1894849315,14493.066,1551312.0,14945.1449826,3101293.15556,0,18,31555.5555556
168,us-west-2b,20,0.0071,c3.8xlarge,8,50,0.379,0.379,1.68,24624.0,Linux/UNIX,7580.0,0.001,0.00163973744292,1.70813973744,1516.0,1.7055,0.257894794521,82.528,24624.0,84.494034532,33877.7777778,0,18,157.777777778
169,us-west-2b,20,0.0071,c3.8xlarge,8,100,0.379,0.379,1.68,24624.0,Linux/UNIX,15160.0,0.002,0.00655894977169,3.41955894977,3032.0,3.411,0.450823013699,153.088,24624.0,156.958381963,43131.5555556,0,18,315.555555556
170,us-west-2b,20,0.0071,c3.8xlarge,8,200,0.379,0.379,1.68,24624.0,Linux/UNIX,30320.0,0.004,0.0262357990868,6.85223579909,6064.0,6.822,1.33984931507,470.79,49248.0,478.982085114,81411.9111111,0,18,631.111111111
171,us-west-2b,20,0.0071,c3.8xlarge,8,500,0.379,0.379,1.68,24624.0,Linux/UNIX,75800.0,0.01,0.163973744292,17.2289737443,15160.0,17.055,2.66264657534,941.528,98496.0,961.41962032,176480.177778,0,18,1577.77777778
172,us-west-2b,20,0.0071,c3.8xlarge,8,1000,0.379,0.379,1.68,24624.0,Linux/UNIX,151600.0,0.02,0.655894977169,34.7858949772,30320.0,34.11,4.61465753425,1614.1,172368.0,1653.50055251,328336.355556,0,18,3155.55555556
173,us-west-2b,20,0.0071,c3.8xlarge,8,2000,0.379,0.379,1.68,24624.0,Linux/UNIX,303200.0,0.04,2.62357990868,70.8835799087,60640.0,68.22,8.63633972603,2992.792,320112.0,3072.31191963,632048.711111,0,18,6311.11111111
174,us-west-2b,20,0.0071,c3.8xlarge,8,5000,0.379,0.379,1.68,24624.0,Linux/UNIX,758000.0,0.1,16.3973744292,187.047374429,151600.0,170.55,21.8705972603,7364.224,787968.0,7573.14197169,1562958.57778,0,18,15777.7777778
175,us-west-2b,20,0.0071,c3.8xlarge,8,10000,0.379,0.379,1.68,24624.0,Linux/UNIX,1516000.0,0.2,65.5894977169,406.889497717,303200.0,341.1,45.1894849315,14493.066,1551312.0,14945.1449826,3101293.15556,0,18,31555.5555556
176,us-west-2c,20,0.0071,c3.8xlarge,8,50,0.379,0.379,1.68,24624.0,Linux/UNIX,7580.0,0.001,0.00163973744292,1.70813973744,1516.0,1.7055,0.257894794521,82.528,24624.0,84.494034532,33877.7777778,0,18,157.777777778
177,us-west-2c,20,0.0071,c3.8xlarge,8,100,0.379,0.379,1.68,24624.0,Linux/UNIX,15160.0,0.002,0.00655894977169,3.41955894977,3032.0,3.411,0.450823013699,153.088,24624.0,156.958381963,43131.5555556,0,18,315.555555556
178,us-west-2c,20,0.0071,c3.8xlarge,8,200,0.379,0.379,1.68,24624.0,Linux/UNIX,30320.0,0.004,0.0262357990868,6.85223579909,6064.0,6.822,1.33984931507,470.79,49248.0,478.982085114,81411.9111111,0,18,631.111111111
179,us-west-2c,20,0.0071,c3.8xlarge,8,500,0.379,0.379,1.68,24624.0,Linux/UNIX,75800.0,0.01,0.163973744292,17.2289737443,15160.0,17.055,2.66264657534,941.528,98496.0,961.41962032,176480.177778,0,18,1577.77777778
180,us-west-2c,20,0.0071,c3.8xlarge,8,1000,0.379,0.379,1.68,24624.0,Linux/UNIX,151600.0,0.02,0.655894977169,34.7858949772,30320.0,34.11,4.61465753425,1614.1,172368.0,1653.50055251,328336.355556,0,18,3155.55555556
181,us-west-2c,20,0.0071,c3.8xlarge,8,2000,0.379,0.379,1.68,24624.0,Linux/UNIX,303200.0,0.04,2.62357990868,70.8835799087,60640.0,68.22,8.63633972603,2992.792,320112.0,3072.31191963,632048.711111,0,18,6311.11111111
182,us-west-2c,20,0.0071,c3.8xlarge,8,5000,0.379,0.379,1.68,24624.0,Linux/UNIX,758000.0,0.1,16.3973744292,187.047374429,151600.0,170.55,21.8705972603,7364.224,787968.0,7573.14197169,1562958.57778,0,18,15777.7777778
183,us-west-2c,20,0.0071,c3.8xlarge,8,10000,0.379,0.379,1.68,24624.0,Linux/UNIX,1516000.0,0.2,65.5894977169,406.889497717,303200.0,341.1,45.1894849315,14493.066,1551312.0,14945.1449826,3101293.15556,0,18,31555.5555556
